seed,observer,epoch,train_reward,val_reward,val_accuracy,replay_accepted,replay_gain
2223,O1,6,0.56,0.535,0.7675,0,0.0
2223,O1,7,0.5626666666666666,0.525,0.7625,0,0.0
2223,O1,8,0.5573333333333333,0.525,0.7625,0,0.0
2223,O1,9,0.5613333333333334,0.52,0.76,0,0.0
2223,O1,10,0.5626666666666666,0.525,0.7625,0,0.0
2223,O1,11,0.5693333333333334,0.52,0.76,0,0.0
2223,O1,12,0.5586666666666666,0.52,0.76,0,0.0
2223,O1,13,0.5586666666666666,0.525,0.7625,0,0.0
2223,O1,14,0.5626666666666666,0.52,0.76,0,0.0
2223,O1,15,0.5666666666666667,0.525,0.7625,0,0.0
2223,O2,1,0.5346666666666666,0.53,0.765,0,0.0
2223,O2,2,0.552,0.525,0.7625,0,0.0
2223,O2,3,0.5466666666666666,0.52,0.76,0,0.0
2223,O2,4,0.5626666666666666,0.525,0.7625,0,0.0
2223,O2,5,0.5533333333333333,0.52,0.76,0,0.0
2223,O2,6,0.5693333333333334,0.52,0.76,0,0.0
2223,O2,7,0.5693333333333334,0.525,0.7625,0,0.0
2223,O2,8,0.5613333333333334,0.525,0.7625,0,0.0
2223,O2,9,0.5706666666666667,0.525,0.7625,0,0.0
2223,O2,10,0.564,0.515,0.7575,0,0.0
2223,O2,11,0.5733333333333334,0.54,0.77,0,0.0
2223,O2,12,0.5666666666666667,0.54,0.77,0,0.0
2223,O2,13,0.5733333333333334,0.53,0.765,0,0.0
2223,O2,14,0.5653333333333334,0.535,0.7675,0,0.0
2223,O2,15,0.5693333333333334,0.5,0.75,0,0.0
2223,O3,1,0.5546666666666666,0.53,0.765,0,0.0
2223,O3,2,0.5453333333333333,0.53,0.765,0,0.0
2223,O3,3,0.552,0.525,0.7625,0,0.0
2223,O3,4,0.5426666666666666,0.525,0.7625,0,0.0
2223,O3,5,0.5333333333333333,0.435,0.7175,0,0.0
2223,O3,6,0.5133333333333333,0.51,0.755,0,0.0
2223,O3,7,0.556,0.53,0.765,0,0.0
2223,O3,8,0.5613333333333334,0.525,0.7625,0,0.0
2223,O3,9,0.5613333333333334,0.52,0.76,0,0.0
2223,O3,10,0.568,0.52,0.76,0,0.0
2223,O3,11,0.5733333333333334,0.52,0.76,0,0.0
2223,O3,12,0.56,0.53,0.765,0,0.0
2223,O3,13,0.5626666666666666,0.515,0.7575,0,0.0
2223,O3,14,0.5613333333333334,0.535,0.7675,0,0.0
2223,O3,15,0.5546666666666666,0.535,0.7675,0,0.0
2223,O4,1,0.544,0.53,0.765,0,-0.030000000000000027
2223,O4,2,0.5546666666666666,0.535,0.7675,1,0.010000000000000009
2223,O4,3,0.5426666666666666,0.525,0.7625,1,0.0
2223,O4,4,0.5453333333333333,0.525,0.7625,1,0.0
2223,O4,5,0.564,0.545,0.7725,1,0.0
2223,O4,6,0.5333333333333333,0.53,0.765,0,-0.0050000000000000044
2223,O4,7,0.5466666666666666,0.53,0.765,1,0.0
2223,O4,8,0.5613333333333334,0.54,0.77,0,-0.03500000000000003
2223,O4,9,0.5266666666666666,0.535,0.7675,1,0.010000000000000009
2223,O4,10,0.5546666666666666,0.54,0.77,1,0.010000000000000009
2223,O4,11,0.572,0.54,0.77,1,0.0
2223,O4,12,0.5773333333333334,0.53,0.765,1,0.0
2223,O4,13,0.5626666666666666,0.535,0.7675,0,-0.010000000000000009
2223,O4,14,0.5533333333333333,0.545,0.7725,1,0.010000000000000009
2223,O4,15,0.54,0.55,0.775,1,0.0
2223,O5R,1,0.31333333333333335,0.32,0.66,1,0.0
2223,O5R,2,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,3,0.3293333333333333,0.32,0.66,1,0.0
2223,O5R,4,0.3293333333333333,0.32,0.66,1,0.0
2223,O5R,5,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,6,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,7,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,8,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,9,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,10,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,11,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,12,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,13,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,14,0.33066666666666666,0.32,0.66,1,0.0
2223,O5R,15,0.33066666666666666,0.32,0.66,1,0.0
2260,O1,1,0.5626666666666666,0.53,0.765,0,0.0
2260,O1,2,0.544,0.605,0.8025,0,0.0
2260,O1,3,0.56,0.565,0.7825,0,0.0
2260,O1,4,0.5773333333333334,0.56,0.78,0,0.0
2260,O1,5,0.5733333333333334,0.56,0.78,0,0.0
2260,O1,6,0.572,0.57,0.785,0,0.0
2260,O1,7,0.5746666666666667,0.57,0.785,0,0.0
2260,O1,8,0.5773333333333334,0.57,0.785,0,0.0
2260,O1,9,0.5746666666666667,0.57,0.785,0,0.0
2260,O1,10,0.572,0.565,0.7825,0,0.0
2260,O1,11,0.572,0.53,0.765,0,0.0
2260,O1,12,0.544,0.56,0.78,0,0.0
2260,O1,13,0.564,0.56,0.78,0,0.0
2260,O1,14,0.5746666666666667,0.56,0.78,0,0.0
2260,O1,15,0.5733333333333334,0.56,0.78,0,0.0
2260,O2,1,0.5693333333333334,0.56,0.78,0,0.0
2260,O2,2,0.572,0.565,0.7825,0,0.0
2260,O2,3,0.5613333333333334,0.565,0.7825,0,0.0
2260,O2,4,0.5693333333333334,0.57,0.785,0,0.0
2260,O2,5,0.5866666666666667,0.57,0.785,0,0.0
2260,O2,6,0.568,0.56,0.78,0,0.0
2260,O2,7,0.5746666666666667,0.595,0.7975,0,0.0
2260,O2,8,0.5733333333333334,0.605,0.8025,0,0.0
2260,O2,9,0.576,0.54,0.77,0,0.0
2260,O2,10,0.5746666666666667,0.565,0.7825,0,0.0
2260,O2,11,0.568,0.605,0.8025,0,0.0
2260,O2,12,0.5613333333333334,0.605,0.8025,0,0.0
2260,O2,13,0.564,0.6,0.8,0,0.0
2260,O2,14,0.5773333333333334,0.555,0.7775,0,0.0
2260,O2,15,0.5813333333333334,0.565,0.7825,0,0.0
2260,O3,1,0.56,0.58,0.79,0,0.0
2260,O3,2,0.568,0.535,0.7675,0,0.0
2260,O3,3,0.56,0.575,0.7875,0,0.0
2260,O3,4,0.5586666666666666,0.36,0.68,0,0.0
2260,O3,5,0.5626666666666666,0.56,0.78,0,0.0
2260,O3,6,0.5706666666666667,0.56,0.78,0,0.0
2260,O3,7,0.576,0.585,0.7925,0,0.0
2260,O3,8,0.56,0.56,0.78,0,0.0
2260,O3,9,0.5666666666666667,0.56,0.78,0,0.0
2260,O3,10,0.572,0.55,0.775,0,0.0
2260,O3,11,0.564,0.56,0.78,0,0.0
2260,O3,12,0.5813333333333334,0.565,0.7825,0,0.0
2260,O3,13,0.5733333333333334,0.56,0.78,0,0.0
2260,O3,14,0.5773333333333334,0.56,0.78,0,0.0
2260,O3,15,0.584,0.57,0.785,0,0.0
2260,O4,1,0.548,0.59,0.795,1,0.015000000000000013
2260,O4,2,0.564,0.535,0.7675,1,0.010000000000000009
2260,O4,3,0.5773333333333334,0.61,0.805,1,0.0
2260,O4,4,0.564,0.56,0.78,0,-0.040000000000000036
2260,O4,5,0.5693333333333334,0.61,0.805,1,0.0050000000000000044
2260,O4,6,0.544,0.61,0.805,1,0.0
2260,O4,7,0.568,0.53,0.765,0,-0.03500000000000003
2260,O4,8,0.5506666666666666,0.565,0.7825,1,0.019999999999999907
2260,O4,9,0.5653333333333334,0.565,0.7825,1,0.004999999999999893
2260,O4,10,0.568,0.565,0.7825,1,0.014999999999999902
2260,O4,11,0.5666666666666667,0.54,0.77,1,0.0
2260,O4,12,0.568,0.54,0.77,0,-0.0050000000000000044
2260,O4,13,0.5746666666666667,0.56,0.78,0,-0.010000000000000009
2260,O4,14,0.572,0.545,0.7725,0,-0.0050000000000000044
2260,O4,15,0.5626666666666666,0.56,0.78,1,0.0
2260,O5R,1,0.3333333333333333,0.315,0.6575,1,0.0
2260,O5R,2,0.33066666666666666,0.315,0.6575,1,0.0
2260,O5R,3,0.33466666666666667,0.315,0.6575,1,0.0
2260,O5R,4,0.33466666666666667,0.315,0.6575,1,0.0
2260,O5R,5,0.3373333333333333,0.315,0.6575,1,0.0
2260,O5R,6,0.3373333333333333,0.315,0.6575,1,0.0
2260,O5R,7,0.3373333333333333,0.315,0.6575,1,0.0
2260,O5R,8,0.3373333333333333,0.315,0.6575,1,0.0
2260,O5R,9,0.34,0.315,0.6575,1,0.0
2260,O5R,10,0.332,0.315,0.6575,1,0.0
2260,O5R,11,0.336,0.315,0.6575,1,0.0
2260,O5R,12,0.3373333333333333,0.315,0.6575,1,0.0
2260,O5R,13,0.3373333333333333,0.315,0.6575,1,0.0
2260,O5R,14,0.3373333333333333,0.315,0.6575,1,0.0
2260,O5R,15,0.3373333333333333,0.315,0.6575,1,0.0
2297,O1,1,0.5573333333333333,0.465,0.7325,0,0.0
2297,O1,2,0.5333333333333333,0.51,0.755,0,0.0
2297,O1,3,0.5573333333333333,0.51,0.755,0,0.0
2297,O1,4,0.5586666666666666,0.505,0.7525,0,0.0
2297,O1,5,0.556,0.48,0.74,0,0.0
2297,O1,6,0.576,0.52,0.76,0,0.0
2297,O1,7,0.5613333333333334,0.51,0.755,0,0.0
2297,O1,8,0.5706666666666667,0.51,0.755,0,0.0
2297,O1,9,0.5666666666666667,0.51,0.755,0,0.0
2297,O1,10,0.5626666666666666,0.525,0.7625,0,0.0
2297,O1,11,0.576,0.5,0.75,0,0.0
2297,O1,12,0.5586666666666666,0.52,0.76,0,0.0
2297,O1,13,0.5746666666666667,0.525,0.7625,0,0.0
2297,O1,14,0.5666666666666667,0.51,0.755,0,0.0
2297,O1,15,0.5773333333333334,0.5,0.75,0,0.0
2297,O2,1,0.544,0.515,0.7575,0,0.0
2297,O2,2,0.5493333333333333,0.475,0.7375,0,0.0
2297,O2,3,0.5573333333333333,0.49,0.745,0,0.0
2297,O2,4,0.5666666666666667,0.475,0.7375,0,0.0
2297,O2,5,0.5666666666666667,0.48,0.74,0,0.0
2297,O2,6,0.5506666666666666,0.5,0.75,0,0.0
2297,O2,7,0.552,0.475,0.7375,0,0.0
2297,O2,8,0.5613333333333334,0.47,0.735,0,0.0
2297,O2,9,0.5493333333333333,0.48,0.74,0,0.0
2297,O2,10,0.5693333333333334,0.505,0.7525,0,0.0
2297,O2,11,0.5493333333333333,0.47,0.735,0,0.0
2297,O2,12,0.5573333333333333,0.53,0.765,0,0.0
2297,O2,13,0.568,0.525,0.7625,0,0.0
2297,O2,14,0.58,0.53,0.765,0,0.0
2297,O2,15,0.568,0.52,0.76,0,0.0
2297,O3,1,0.536,0.505,0.7525,0,0.0
2297,O3,2,0.5786666666666667,0.51,0.755,0,0.0
2297,O3,3,0.5426666666666666,0.51,0.755,0,0.0
2297,O3,4,0.544,0.53,0.765,0,0.0
2297,O3,5,0.548,0.515,0.7575,0,0.0
2297,O3,6,0.552,0.52,0.76,0,0.0
2297,O3,7,0.5666666666666667,0.52,0.76,0,0.0
2297,O3,8,0.5626666666666666,0.52,0.76,0,0.0
2297,O3,9,0.56,0.52,0.76,0,0.0
2297,O3,10,0.564,0.52,0.76,0,0.0
2297,O3,11,0.5666666666666667,0.52,0.76,0,0.0
2297,O3,12,0.5666666666666667,0.52,0.76,0,0.0
2297,O3,13,0.5626666666666666,0.52,0.76,0,0.0
2297,O3,14,0.564,0.52,0.76,0,0.0
2297,O3,15,0.5813333333333334,0.5,0.75,0,0.0
2297,O4,1,0.5373333333333333,0.535,0.7675,1,0.050000000000000044
2297,O4,2,0.5213333333333333,0.515,0.7575,1,0.0
2297,O4,3,0.5506666666666666,0.515,0.7575,1,0.0
2297,O4,4,0.5573333333333333,0.49,0.745,0,-0.020000000000000018
2297,O4,5,0.5426666666666666,0.475,0.7375,1,0.0
2297,O4,6,0.5426666666666666,0.48,0.74,0,-0.014999999999999958
2297,O4,7,0.5613333333333334,0.485,0.7425,0,-0.019999999999999962
2297,O4,8,0.56,0.485,0.7425,0,-0.0050000000000000044
2297,O4,9,0.548,0.48,0.74,1,0.0
2297,O4,10,0.56,0.51,0.755,1,0.020000000000000018
2297,O4,11,0.5546666666666666,0.48,0.74,0,-0.014999999999999958
2297,O4,12,0.5586666666666666,0.53,0.765,1,0.020000000000000018
2297,O4,13,0.5573333333333333,0.485,0.7425,1,0.0
2297,O4,14,0.5466666666666666,0.51,0.755,1,0.0
2297,O4,15,0.5466666666666666,0.53,0.765,1,0.0
2297,O5R,1,0.31866666666666665,0.33,0.665,1,0.0
2297,O5R,2,0.308,0.33,0.665,1,0.0
2297,O5R,3,0.31866666666666665,0.33,0.665,1,0.0
2297,O5R,4,0.31466666666666665,0.33,0.665,1,0.0
2297,O5R,5,0.31466666666666665,0.33,0.665,1,0.0
2297,O5R,6,0.31733333333333336,0.33,0.665,1,0.0
2297,O5R,7,0.31866666666666665,0.33,0.665,1,0.0
2297,O5R,8,0.31866666666666665,0.33,0.665,1,0.0
2297,O5R,9,0.31866666666666665,0.33,0.665,1,0.0
2297,O5R,10,0.31866666666666665,0.33,0.665,1,0.0
2297,O5R,11,0.32,0.33,0.665,1,0.0
2297,O5R,12,0.31733333333333336,0.33,0.665,1,0.0
2297,O5R,13,0.31866666666666665,0.33,0.665,1,0.0
2297,O5R,14,0.31733333333333336,0.33,0.665,1,0.0
2297,O5R,15,0.31866666666666665,0.33,0.665,1,0.0
2334,O1,1,0.5186666666666667,0.55,0.775,0,0.0
2334,O1,2,0.5346666666666666,0.55,0.775,0,0.0
2334,O1,3,0.5386666666666666,0.545,0.7725,0,0.0
2334,O1,4,0.5333333333333333,0.535,0.7675,0,0.0
2334,O1,5,0.536,0.53,0.765,0,0.0
2334,O1,6,0.5333333333333333,0.565,0.7825,0,0.0
2334,O1,7,0.5266666666666666,0.515,0.7575,0,0.0
2334,O1,8,0.5386666666666666,0.525,0.7625,0,0.0
2334,O1,9,0.5506666666666666,0.55,0.775,0,0.0
2334,O1,10,0.5306666666666666,0.535,0.7675,0,0.0
2334,O1,11,0.5386666666666666,0.535,0.7675,0,0.0
2334,O1,12,0.5373333333333333,0.515,0.7575,0,0.0
2334,O1,13,0.5426666666666666,0.51,0.755,0,0.0
2334,O1,14,0.5386666666666666,0.51,0.755,0,0.0
2334,O1,15,0.532,0.525,0.7625,0,0.0
2334,O2,1,0.5093333333333333,0.555,0.7775,0,0.0
2334,O2,2,0.508,0.56,0.78,0,0.0
2334,O2,3,0.5133333333333333,0.545,0.7725,0,0.0
2334,O2,4,0.536,0.55,0.775,0,0.0
2334,O2,5,0.52,0.54,0.77,0,0.0
2334,O2,6,0.5306666666666666,0.535,0.7675,0,0.0
2334,O2,7,0.5546666666666666,0.53,0.765,0,0.0
2334,O2,8,0.552,0.525,0.7625,0,0.0
2334,O2,9,0.5346666666666666,0.515,0.7575,0,0.0
2334,O2,10,0.536,0.545,0.7725,0,0.0
2334,O2,11,0.536,0.545,0.7725,0,0.0
2334,O2,12,0.54,0.55,0.775,0,0.0
2334,O2,13,0.5386666666666666,0.555,0.7775,0,0.0
2334,O2,14,0.5333333333333333,0.55,0.775,0,0.0
2334,O2,15,0.5373333333333333,0.55,0.775,0,0.0
2334,O3,1,0.5133333333333333,0.56,0.78,0,0.0
2334,O3,2,0.5266666666666666,0.53,0.765,0,0.0
2334,O3,3,0.5213333333333333,0.55,0.775,0,0.0
2334,O3,4,0.5133333333333333,0.555,0.7775,0,0.0
2334,O3,5,0.5306666666666666,0.55,0.775,0,0.0
2334,O3,6,0.5226666666666666,0.555,0.7775,0,0.0
2334,O3,7,0.5413333333333333,0.525,0.7625,0,0.0
2334,O3,8,0.5186666666666667,0.435,0.7175,0,0.0
2334,O3,9,0.5026666666666667,0.51,0.755,0,0.0
2334,O3,10,0.5306666666666666,0.5,0.75,0,0.0
2334,O3,11,0.5373333333333333,0.51,0.755,0,0.0
2334,O3,12,0.5173333333333333,0.54,0.77,0,0.0
2334,O3,13,0.5213333333333333,0.545,0.7725,0,0.0
2334,O3,14,0.5386666666666666,0.555,0.7775,0,0.0
2334,O3,15,0.532,0.545,0.7725,0,0.0
2334,O4,1,0.5146666666666667,0.56,0.78,1,0.010000000000000009
2334,O4,2,0.49333333333333335,0.565,0.7825,1,0.0
2334,O4,3,0.516,0.56,0.78,1,0.0050000000000000044
2334,O4,4,0.5066666666666667,0.56,0.78,1,0.0
2334,O4,5,0.5093333333333333,0.545,0.7725,1,0.0
2334,O4,6,0.5426666666666666,0.56,0.78,0,-0.015000000000000013
2334,O4,7,0.5453333333333333,0.54,0.77,1,0.0
2334,O4,8,0.508,0.56,0.78,1,0.0
2334,O4,9,0.5066666666666667,0.55,0.775,1,0.0050000000000000044
2334,O4,10,0.5213333333333333,0.515,0.7575,0,-0.0050000000000000044
2334,O4,11,0.5293333333333333,0.525,0.7625,1,0.0
2334,O4,12,0.5266666666666666,0.525,0.7625,1,0.015000000000000013
2334,O4,13,0.536,0.535,0.7675,1,0.0
2334,O4,14,0.5453333333333333,0.535,0.7675,1,0.010000000000000009
2334,O4,15,0.5333333333333333,0.53,0.765,1,0.0050000000000000044
2334,O5R,1,0.312,0.37,0.685,1,0.0
2334,O5R,2,0.3,0.37,0.685,1,0.0
2334,O5R,3,0.312,0.37,0.685,1,0.0
2334,O5R,4,0.30933333333333335,0.37,0.685,1,0.0
2334,O5R,5,0.31333333333333335,0.37,0.685,1,0.0
2334,O5R,6,0.31333333333333335,0.37,0.685,1,0.0
2334,O5R,7,0.312,0.37,0.685,1,0.0
2334,O5R,8,0.31333333333333335,0.37,0.685,1,0.0
2334,O5R,9,0.316,0.37,0.685,1,0.0
2334,O5R,10,0.31066666666666665,0.37,0.685,1,0.0
2334,O5R,11,0.312,0.37,0.685,1,0.0
2334,O5R,12,0.312,0.37,0.685,1,0.0
2334,O5R,13,0.31333333333333335,0.37,0.685,1,0.0
2334,O5R,14,0.30933333333333335,0.37,0.685,1,0.0
2334,O5R,15,0.31333333333333335,0.37,0.685,1,0.0
2371,O1,1,0.48,0.575,0.7875,0,0.0
2371,O1,2,0.476,0.58,0.79,0,0.0
2371,O1,3,0.48533333333333334,0.59,0.795,0,0.0
2371,O1,4,0.484,0.59,0.795,0,0.0
2371,O1,5,0.484,0.585,0.7925,0,0.0
2371,O1,6,0.5,0.59,0.795,0,0.0
2371,O1,7,0.4866666666666667,0.585,0.7925,0,0.0
2371,O1,8,0.5026666666666667,0.61,0.805,0,0.0
2371,O1,9,0.5013333333333333,0.605,0.8025,0,0.0
2371,O1,10,0.504,0.6,0.8,0,0.0
2371,O1,11,0.5026666666666667,0.605,0.8025,0,0.0
2371,O1,12,0.48933333333333334,0.6,0.8,0,0.0
2371,O1,13,0.49333333333333335,0.595,0.7975,0,0.0
2371,O1,14,0.504,0.6,0.8,0,0.0
2371,O1,15,0.49333333333333335,0.6,0.8,0,0.0
2371,O2,1,0.4866666666666667,0.57,0.785,0,0.0
2371,O2,2,0.48133333333333334,0.55,0.775,0,0.0
2371,O2,3,0.48533333333333334,0.56,0.78,0,0.0
2371,O2,4,0.4653333333333333,0.56,0.78,0,0.0
2371,O2,5,0.496,0.56,0.78,0,0.0
2371,O2,6,0.49333333333333335,0.58,0.79,0,0.0
2371,O2,7,0.49466666666666664,0.57,0.785,0,0.0
2371,O2,8,0.49733333333333335,0.59,0.795,0,0.0
2371,O2,9,0.49733333333333335,0.58,0.79,0,0.0
2371,O2,10,0.49866666666666665,0.58,0.79,0,0.0
2371,O2,11,0.49866666666666665,0.58,0.79,0,0.0
2371,O2,12,0.49733333333333335,0.59,0.795,0,0.0
2371,O2,13,0.5013333333333333,0.575,0.7875,0,0.0
2371,O2,14,0.49733333333333335,0.595,0.7975,0,0.0
2371,O2,15,0.5013333333333333,0.59,0.795,0,0.0
2371,O3,1,0.46266666666666667,0.56,0.78,0,0.0
2371,O3,2,0.48933333333333334,0.59,0.795,0,0.0
2371,O3,3,0.48933333333333334,0.59,0.795,0,0.0
2371,O3,4,0.5013333333333333,0.585,0.7925,0,0.0
2371,O3,5,0.48133333333333334,0.59,0.795,0,0.0
2371,O3,6,0.49466666666666664,0.58,0.79,0,0.0
2371,O3,7,0.49466666666666664,0.585,0.7925,0,0.0
2371,O3,8,0.49466666666666664,0.58,0.79,0,0.0
2371,O3,9,0.504,0.605,0.8025,0,0.0
2371,O3,10,0.49866666666666665,0.605,0.8025,0,0.0
2371,O3,11,0.512,0.59,0.795,0,0.0
2371,O3,12,0.5013333333333333,0.585,0.7925,0,0.0
2371,O3,13,0.512,0.565,0.7825,0,0.0
2371,O3,14,0.5213333333333333,0.565,0.7825,0,0.0
2371,O3,15,0.5213333333333333,0.565,0.7825,0,0.0
2371,O4,1,0.4693333333333333,0.56,0.78,0,-0.040000000000000036
2371,O4,2,0.3973333333333333,0.56,0.78,1,0.0
2371,O4,3,0.47733333333333333,0.56,0.78,1,0.020000000000000018
2371,O4,4,0.472,0.535,0.7675,0,-0.0050000000000000044
2371,O4,5,0.4706666666666667,0.56,0.78,0,-0.025000000000000022
2371,O4,6,0.472,0.59,0.795,1,0.0050000000000000044
2371,O4,7,0.4866666666666667,0.59,0.795,1,0.0
2371,O4,8,0.4826666666666667,0.585,0.7925,1,0.010000000000000009
2371,O4,9,0.492,0.6,0.8,1,0.0
2371,O4,10,0.49866666666666665,0.6,0.8,1,0.0
2371,O4,11,0.5133333333333333,0.59,0.795,1,0.0
2371,O4,12,0.504,0.595,0.7975,1,0.0
2371,O4,13,0.5013333333333333,0.58,0.79,1,0.0
2371,O4,14,0.496,0.58,0.79,1,0.0
2371,O4,15,0.49733333333333335,0.59,0.795,1,0.0
2371,O5R,1,0.25066666666666665,0.315,0.6575,1,0.0
2371,O5R,2,0.264,0.315,0.6575,1,0.0
2371,O5R,3,0.268,0.315,0.6575,1,0.0
2371,O5R,4,0.2613333333333333,0.315,0.6575,1,0.0
2371,O5R,5,0.2653333333333333,0.315,0.6575,1,0.0
2371,O5R,6,0.26666666666666666,0.315,0.6575,1,0.0
2371,O5R,7,0.26666666666666666,0.315,0.6575,1,0.0
2371,O5R,8,0.26666666666666666,0.315,0.6575,1,0.0
2371,O5R,9,0.26666666666666666,0.315,0.6575,1,0.0
2371,O5R,10,0.2653333333333333,0.315,0.6575,1,0.0
2371,O5R,11,0.26666666666666666,0.315,0.6575,1,0.0
2371,O5R,12,0.26666666666666666,0.315,0.6575,1,0.0
2371,O5R,13,0.26666666666666666,0.315,0.6575,1,0.0
2371,O5R,14,0.26666666666666666,0.315,0.6575,1,0.0
2371,O5R,15,0.26666666666666666,0.315,0.6575,1,0.0
2408,O1,1,0.512,0.545,0.7725,0,0.0
2408,O1,2,0.5213333333333333,0.56,0.78,0,0.0
2408,O1,3,0.49466666666666664,0.545,0.7725,0,0.0
2408,O1,4,0.5053333333333333,0.555,0.7775,0,0.0
2408,O1,5,0.5106666666666667,0.545,0.7725,0,0.0
2408,O1,6,0.5013333333333333,0.545,0.7725,0,0.0
2408,O1,7,0.5026666666666667,0.565,0.7825,0,0.0
2408,O1,8,0.528,0.53,0.765,0,0.0
2408,O1,9,0.536,0.545,0.7725,0,0.0
2408,O1,10,0.5253333333333333,0.545,0.7725,0,0.0
2408,O1,11,0.54,0.545,0.7725,0,0.0
2408,O1,12,0.5093333333333333,0.55,0.775,0,0.0
2408,O1,13,0.5186666666666667,0.54,0.77,0,0.0
2408,O1,14,0.5213333333333333,0.55,0.775,0,0.0
2408,O1,15,0.512,0.54,0.77,0,0.0
2408,O2,1,0.5213333333333333,0.55,0.775,0,0.0
2408,O2,2,0.5306666666666666,0.555,0.7775,0,0.0
2408,O2,3,0.5186666666666667,0.55,0.775,0,0.0
2408,O2,4,0.5466666666666666,0.545,0.7725,0,0.0
2408,O2,5,0.5373333333333333,0.545,0.7725,0,0.0
2408,O2,6,0.5373333333333333,0.525,0.7625,0,0.0
2408,O2,7,0.5333333333333333,0.38,0.69,0,0.0
2408,O2,8,0.488,0.54,0.77,0,0.0
2408,O2,9,0.5373333333333333,0.555,0.7775,0,0.0
2408,O2,10,0.5413333333333333,0.54,0.77,0,0.0
2408,O2,11,0.5533333333333333,0.555,0.7775,0,0.0
2408,O2,12,0.5213333333333333,0.555,0.7775,0,0.0
2408,O2,13,0.54,0.55,0.775,0,0.0
2408,O2,14,0.5506666666666666,0.55,0.775,0,0.0
2408,O2,15,0.5413333333333333,0.56,0.78,0,0.0
2408,O3,1,0.5266666666666666,0.545,0.7725,0,0.0
2408,O3,2,0.5093333333333333,0.55,0.775,0,0.0
2408,O3,3,0.5253333333333333,0.56,0.78,0,0.0
2408,O3,4,0.5093333333333333,0.56,0.78,0,0.0
2408,O3,5,0.508,0.545,0.7725,0,0.0
2408,O3,6,0.5146666666666667,0.545,0.7725,0,0.0
2408,O3,7,0.5186666666666667,0.54,0.77,0,0.0
2408,O3,8,0.5186666666666667,0.53,0.765,0,0.0
2408,O3,9,0.5266666666666666,0.54,0.77,0,0.0
2408,O3,10,0.5253333333333333,0.525,0.7625,0,0.0
2408,O3,11,0.49466666666666664,0.545,0.7725,0,0.0
2408,O3,12,0.5173333333333333,0.545,0.7725,0,0.0
2408,O3,13,0.5213333333333333,0.56,0.78,0,0.0
2408,O3,14,0.504,0.54,0.77,0,0.0
2408,O3,15,0.512,0.545,0.7725,0,0.0
2408,O4,1,0.504,0.56,0.78,0,-0.0050000000000000044
2408,O4,2,0.524,0.54,0.77,1,0.0
2408,O4,3,0.5053333333333333,0.555,0.7775,0,-0.0050000000000000044
2408,O4,4,0.524,0.56,0.78,0,-0.010000000000000009
2408,O4,5,0.5173333333333333,0.54,0.77,1,0.0
2408,O4,6,0.5253333333333333,0.54,0.77,0,-0.0050000000000000044
2408,O4,7,0.5146666666666667,0.555,0.7775,0,-0.015000000000000013
2408,O4,8,0.524,0.545,0.7725,1,0.0
2408,O4,9,0.52,0.54,0.77,0,-0.16000000000000003
2408,O4,10,0.528,0.54,0.77,0,-0.015000000000000013
2408,O4,11,0.5266666666666666,0.545,0.7725,1,0.020000000000000018
2408,O4,12,0.5333333333333333,0.55,0.775,1,0.010000000000000009
2408,O4,13,0.504,0.545,0.7725,0,-0.0050000000000000044
2408,O4,14,0.536,0.54,0.77,1,0.0
2408,O4,15,0.5413333333333333,0.54,0.77,1,0.0
2408,O5R,1,0.30533333333333335,0.27,0.635,1,0.0
2408,O5R,2,0.292,0.27,0.635,1,0.0
2408,O5R,3,0.30533333333333335,0.27,0.635,1,0.0
2408,O5R,4,0.30666666666666664,0.27,0.635,1,0.0
2408,O5R,5,0.30533333333333335,0.27,0.635,1,0.0
2408,O5R,6,0.304,0.27,0.635,1,0.0
2408,O5R,7,0.30533333333333335,0.27,0.635,1,0.0
2408,O5R,8,0.30533333333333335,0.27,0.635,1,0.0
2408,O5R,9,0.30533333333333335,0.27,0.635,1,0.0
2408,O5R,10,0.30533333333333335,0.27,0.635,1,0.0
2408,O5R,11,0.30266666666666664,0.27,0.635,1,0.0
2408,O5R,12,0.30533333333333335,0.27,0.635,1,0.0
2408,O5R,13,0.30533333333333335,0.27,0.635,1,0.0
2408,O5R,14,0.30666666666666664,0.27,0.635,1,0.0
2408,O5R,15,0.304,0.27,0.635,1,0.0
2445,O1,1,0.5266666666666666,0.535,0.7675,0,0.0
2445,O1,2,0.5413333333333333,0.535,0.7675,0,0.0
2445,O1,3,0.436,0.53,0.765,0,0.0
2445,O1,4,0.49066666666666664,0.54,0.77,0,0.0
2445,O1,5,0.5466666666666666,0.54,0.77,0,0.0
2445,O1,6,0.5493333333333333,0.54,0.77,0,0.0
