seed,observer,global_epoch,phase,epoch,train_reward,val_accuracy,val_reward,active_hidden_units,active_embedding_units,retrieval_label_precision,embed_lora_norm,embed_effective_rank,embed_significant_sv,embed_changed_fraction,embed_positive_fraction,embed_negative_fraction,policy_lora_norm,policy_effective_rank,policy_significant_sv,policy_changed_fraction,policy_positive_fraction,policy_negative_fraction,total_lora_norm,memory_records,memory_edges_directed,memory_dream_records,memory_dream_fraction,dream_candidates_cum,dream_valid_cum,dream_00_cum,dream_01_cum,dream_10_cum,dream_11_cum,gradient_updates_this_epoch
12372,O3,1,A,1,0.6830357142857143,1.0,1.0,29.87272727272727,7.972727272727273,0.0,0.8929031491279602,1.7368557453155518,2.0,0.9814453125,0.4912109375,0.490234375,0.25789159536361694,1.0000004768371582,1.0,0.875,0.4375,0.4375,0.9293998647954603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O3,2,A,2,0.6205357142857143,1.0,1.0,32.0,9.877272727272727,0.0,1.0169397592544556,1.752881646156311,2.0,0.91015625,0.4541015625,0.4560546875,0.4561593234539032,1.0000004768371582,1.0,0.9375,0.46875,0.46875,1.1145617086220183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O3,3,A,3,1.0,1.0,1.0,32.0,11.081818181818182,0.0,1.0198323726654053,1.7718993425369263,2.0,0.8720703125,0.4375,0.4345703125,0.42218390107154846,1.0,1.0,0.96875,0.484375,0.484375,1.1037650631635072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O3,4,A,4,1.0,1.0,1.0,32.0,10.8,0.0,1.1345425844192505,1.7290217876434326,2.0,0.849609375,0.4228515625,0.4267578125,0.340634286403656,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.1845752795556896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O3,5,A,5,1.0,1.0,1.0,32.0,10.8,0.0,1.1824958324432373,1.711648941040039,2.0,0.8349609375,0.419921875,0.4150390625,0.2957157790660858,1.0000004768371582,1.0,0.90625,0.453125,0.453125,1.2189110778618295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O3,6,B,1,0.2867647058823529,0.6772727272727272,0.35454545454545455,31.763636363636362,16.70909090909091,0.0,0.35355669260025024,2.6023788452148438,3.0,0.685546875,0.349609375,0.3359375,1.1028696298599243,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.1581553243627534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O3,7,B,2,0.08823529411764706,0.6772727272727272,0.35454545454545455,30.277272727272727,16.59090909090909,0.0,0.2905580997467041,2.9103314876556396,3.0,0.4306640625,0.203125,0.2275390625,1.1222039461135864,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.159209086403881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O3,8,B,3,0.375,0.759090909090909,0.5181818181818182,27.945454545454545,16.777272727272727,0.0,0.3311302065849304,2.824495553970337,4.0,0.57421875,0.2734375,0.30078125,1.2196153402328491,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.2637676969460276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O3,9,B,4,0.43014705882352944,0.759090909090909,0.5181818181818182,29.95,16.395454545454545,0.0,0.46199557185173035,2.680997610092163,3.0,0.6767578125,0.3291015625,0.34765625,1.1660058498382568,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.2541967749391014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O3,10,B,5,0.47794117647058826,0.759090909090909,0.5181818181818182,31.62727272727273,16.072727272727274,0.0,0.722722053527832,2.494401216506958,3.0,0.7353515625,0.3544921875,0.380859375,1.151795744895935,1.0000003576278687,1.0,0.96875,0.484375,0.484375,1.3597649078483636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O3,11,B,6,0.5257352941176471,0.759090909090909,0.5181818181818182,31.62727272727273,15.654545454545454,0.0,1.042963981628418,2.4273900985717773,3.0,0.736328125,0.357421875,0.37890625,1.1306483745574951,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.5382261257252487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O3,12,C,1,0.1640625,0.2636363636363636,-0.4727272727272727,31.35909090909091,13.854545454545455,0.0,0.8305955529212952,2.55865216255188,3.0,0.6611328125,0.3212890625,0.33984375,1.2405732870101929,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.4929538013535135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O3,13,C,2,0.1171875,0.5045454545454545,0.00909090909090909,29.836363636363636,14.25,0.0,0.6870523691177368,2.7969675064086914,4.0,0.4912109375,0.24609375,0.2451171875,1.3317149877548218,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.4985011733465943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O3,14,C,3,0.2421875,0.5045454545454545,0.00909090909090909,31.2,14.459090909090909,0.0,0.8980085849761963,2.6654934883117676,4.0,0.4521484375,0.2294921875,0.22265625,1.3051608800888062,1.0000007152557373,1.0,1.0,0.5,0.5,1.5842551377871992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O3,15,C,4,0.4296875,0.5045454545454545,0.00909090909090909,31.35909090909091,13.936363636363636,0.0,1.2224042415618896,2.502187728881836,4.0,0.4267578125,0.2177734375,0.208984375,1.3060767650604248,1.0000004768371582,1.0,1.0,0.5,0.5,1.7888847492276305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O3,16,C,5,0.15625,0.45,-0.1,31.51818181818182,14.345454545454546,0.0,1.5886512994766235,2.3333356380462646,4.0,0.4482421875,0.228515625,0.2197265625,1.449976921081543,1.0000005960464478,1.0,0.96875,0.484375,0.484375,2.150870991714258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O3,17,C,6,0.46875,0.5045454545454545,0.00909090909090909,31.313636363636363,17.318181818181817,0.0,2.2125706672668457,2.116708278656006,3.0,0.5419921875,0.275390625,0.2666015625,1.3145663738250732,1.0000004768371582,1.0,1.0,0.5,0.5,2.5736265674804604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O3,18,C,7,0.4296875,0.5045454545454545,0.00909090909090909,29.05,21.686363636363637,0.0,3.1864211559295654,1.824783205986023,3.0,0.6357421875,0.330078125,0.3056640625,1.4837781190872192,1.0000003576278687,1.0,1.0,0.5,0.5,3.5149505387185056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O3,19,C,8,0.546875,0.5045454545454545,0.00909090909090909,28.90909090909091,26.272727272727273,0.0,4.363770961761475,1.6328991651535034,2.0,0.658203125,0.3408203125,0.3173828125,1.4316086769104004,1.0000003576278687,1.0,1.0,0.5,0.5,4.592602792591344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O3,20,C,9,0.5234375,0.5045454545454545,0.00909090909090909,29.26818181818182,26.668181818181818,0.0,4.334408760070801,1.633011817932129,2.0,0.7041015625,0.3671875,0.3369140625,1.4991687536239624,1.0000004768371582,1.0,1.0,0.5,0.5,4.5863499922292155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O3,21,C,10,0.578125,0.5045454545454545,0.00909090909090909,28.586363636363636,26.4,0.0,4.595197677612305,1.6003206968307495,2.0,0.72265625,0.380859375,0.341796875,1.459550142288208,1.0000004768371582,1.0,1.0,0.5,0.5,4.821423888664742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,1,A,1,0.7098214285714286,1.0,1.0,29.868181818181817,7.9772727272727275,0.0,0.8928536176681519,1.7368377447128296,2.0,0.9814453125,0.4912109375,0.490234375,0.25767311453819275,1.0000003576278687,1.0,0.875,0.4375,0.4375,0.9292916746312316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4R,2,A,2,0.6205357142857143,1.0,1.0,32.0,9.872727272727273,0.0,1.0171352624893188,1.752602458000183,2.0,0.91015625,0.4541015625,0.4560546875,0.45519864559173584,1.0000008344650269,1.0,0.9375,0.46875,0.46875,1.1143473198010423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4R,3,A,3,1.0,1.0,1.0,32.0,11.045454545454545,0.0,1.0174946784973145,1.7727539539337158,2.0,0.8720703125,0.4375,0.4345703125,0.4220503866672516,1.0000008344650269,1.0,0.96875,0.484375,0.484375,1.1015543335016797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4R,4,A,4,1.0,1.0,1.0,32.0,10.918181818181818,0.0,1.1264537572860718,1.7321481704711914,2.0,0.8515625,0.4248046875,0.4267578125,0.34178370237350464,1.0000008344650269,1.0,0.96875,0.484375,0.484375,1.1771636107661707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4R,5,A,5,1.0,1.0,1.0,32.0,10.8,0.0,1.1754214763641357,1.7141326665878296,2.0,0.8359375,0.4189453125,0.4169921875,0.2961999177932739,1.0000015497207642,1.0,0.90625,0.453125,0.453125,1.2121674960164486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4R,6,B,1,0.3125,0.6772727272727272,0.35454545454545455,31.763636363636362,16.895454545454545,0.0,0.3493902087211609,2.6117448806762695,3.0,0.6826171875,0.3486328125,0.333984375,1.1042970418930054,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.1582510413048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4R,7,B,2,0.08088235294117647,0.6772727272727272,0.35454545454545455,30.295454545454547,16.59090909090909,0.0,0.2878556251525879,2.9168124198913574,3.0,0.447265625,0.2080078125,0.2392578125,1.0984870195388794,1.0000005960464478,1.0,0.96875,0.484375,0.484375,1.1355767666817587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4R,8,B,3,0.36764705882352944,0.759090909090909,0.5181818181818182,27.945454545454545,16.713636363636365,0.0,0.3305961489677429,2.8217391967773438,4.0,0.576171875,0.2763671875,0.2998046875,1.2236274480819702,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.2675006688013608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4R,9,B,4,0.4338235294117647,0.759090909090909,0.5181818181818182,29.722727272727273,16.395454545454545,0.0,0.45514121651649475,2.714046001434326,4.0,0.67578125,0.3291015625,0.3466796875,1.190907597541809,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.274917421974819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4R,10,B,5,0.39705882352941174,0.759090909090909,0.5181818181818182,31.354545454545455,16.072727272727274,0.0,0.6811798214912415,2.5744893550872803,3.0,0.728515625,0.3515625,0.376953125,1.188538908958435,1.0000005960464478,1.0,1.0,0.5,0.5,1.3699017071727981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4R,11,B,6,0.40808823529411764,0.759090909090909,0.5181818181818182,31.62727272727273,15.304545454545455,0.0,0.9446826577186584,2.5030899047851562,3.0,0.734375,0.357421875,0.376953125,1.1536141633987427,1.0000005960464478,1.0,0.96875,0.484375,0.484375,1.4910569948156136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4R,12,C,1,0.1171875,0.2636363636363636,-0.4727272727272727,31.2,14.354545454545455,0.0,0.7388077974319458,2.6148855686187744,3.0,0.6611328125,0.3154296875,0.345703125,1.2638046741485596,1.0000005960464478,1.0,0.96875,0.484375,0.484375,1.4639122979010697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,13,C,2,0.21875,0.5045454545454545,0.00909090909090909,29.277272727272727,14.354545454545455,0.0,0.6942060589790344,2.822995662689209,4.0,0.4794921875,0.2314453125,0.248046875,1.311058521270752,1.0000005960464478,1.0,1.0,0.5,0.5,1.48350817271758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,14,C,3,0.3125,0.5045454545454545,0.00909090909090909,30.995454545454546,14.277272727272727,0.0,0.9890555739402771,2.624907970428467,4.0,0.443359375,0.2275390625,0.2158203125,1.2980033159255981,1.0000005960464478,1.0,1.0,0.5,0.5,1.6318834322635238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,15,C,4,0.53125,0.5045454545454545,0.00909090909090909,31.513636363636362,13.6,0.0,1.3902679681777954,2.416935920715332,4.0,0.45703125,0.234375,0.22265625,1.3231914043426514,1.0000007152557373,1.0,1.0,0.5,0.5,1.9192916703480722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,16,C,5,0.15625,0.45,-0.1,30.595454545454544,15.836363636363636,0.0,1.9496827125549316,2.160426616668701,3.0,0.5380859375,0.275390625,0.2626953125,1.4482080936431885,1.0000004768371582,1.0,1.0,0.5,0.5,2.428697050298615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,17,C,6,0.3359375,0.5045454545454545,0.00909090909090909,30.545454545454547,20.436363636363637,0.0,2.7184598445892334,1.9397534132003784,3.0,0.6572265625,0.3369140625,0.3203125,1.3036340475082397,1.0000007152557373,1.0,0.96875,0.484375,0.484375,3.0148773866389385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,18,C,7,0.4453125,0.5045454545454545,0.00909090909090909,29.322727272727274,26.304545454545455,0.0,3.7578532695770264,1.7187755107879639,3.0,0.755859375,0.392578125,0.36328125,1.4487072229385376,1.0000007152557373,1.0,1.0,0.5,0.5,4.027432657843584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,19,C,8,0.46875,0.5045454545454545,0.00909090909090909,28.222727272727273,27.45909090909091,0.0,4.439272880554199,1.6254253387451172,2.0,0.7666015625,0.4013671875,0.365234375,1.4843138456344604,1.0000007152557373,1.0,1.0,0.5,0.5,4.680847284452478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,20,C,9,0.390625,0.6727272727272727,0.34545454545454546,30.213636363636365,27.727272727272727,0.0,4.703073024749756,1.605051875114441,2.0,0.775390625,0.40625,0.369140625,1.6605397462844849,1.0000007152557373,1.0,1.0,0.5,0.5,4.987613469899142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4R,21,C,10,0.328125,0.5045454545454545,0.00909090909090909,28.954545454545453,27.522727272727273,0.0,5.083071708679199,1.5744966268539429,2.0,0.7568359375,0.392578125,0.3642578125,1.688755750656128,1.0000004768371582,1.0,1.0,0.5,0.5,5.356259327268333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,1,A,1,0.6830357142857143,1.0,1.0,29.87272727272727,7.972727272727273,1.0,0.8929031491279602,1.7368557453155518,2.0,0.9814453125,0.4912109375,0.490234375,0.25789159536361694,1.0000004768371582,1.0,0.875,0.4375,0.4375,0.9293998647954603,72.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4M,2,A,2,0.9017857142857143,1.0,1.0,32.0,10.013636363636364,1.0,0.9986117482185364,1.757712721824646,2.0,0.9287109375,0.4638671875,0.46484375,0.4591386318206787,1.0000003576278687,1.0,0.9375,0.46875,0.46875,1.09910586701657,144.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4M,3,A,3,1.0,1.0,1.0,32.0,11.131818181818181,1.0,0.9561215043067932,1.7916228771209717,2.0,0.853515625,0.4287109375,0.4248046875,0.49979931116104126,1.0000008344650269,1.0,0.9375,0.46875,0.46875,1.078873339384627,216.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4M,4,A,4,1.0,1.0,1.0,32.0,11.131818181818181,1.0,1.0084339380264282,1.7706196308135986,2.0,0.876953125,0.4404296875,0.4365234375,0.4770728051662445,1.0000007152557373,1.0,0.9375,0.46875,0.46875,1.11558839577717,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4M,5,A,5,1.0,1.0,1.0,32.0,11.068181818181818,1.0,1.04740571975708,1.7535394430160522,2.0,0.873046875,0.4365234375,0.4365234375,0.45148271322250366,1.0000009536743164,1.0,0.96875,0.484375,0.484375,1.1405680085460053,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4M,6,B,1,0.25735294117647056,0.6863636363636364,0.37272727272727274,31.759090909090908,16.913636363636364,0.6811247212383575,0.3286338746547699,2.645339012145996,3.0,0.6533203125,0.330078125,0.3232421875,1.4052413702011108,1.0000004768371582,1.0,1.0,0.5,0.5,1.4431574869345696,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4M,7,B,2,0.18382352941176472,0.7,0.4,31.213636363636365,16.745454545454546,0.7046138331365605,0.30630382895469666,2.7868006229400635,3.0,0.548828125,0.2705078125,0.2783203125,1.2588073015213013,1.0000004768371582,1.0,1.0,0.5,0.5,1.2955376713919393,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4M,8,B,3,0.39338235294117646,0.7772727272727272,0.5545454545454546,31.21818181818182,16.745454545454546,0.7343362193362194,0.3397417366504669,2.7487130165100098,3.0,0.4453125,0.2099609375,0.2353515625,1.3267310857772827,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.3695400036472256,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4M,9,B,4,0.4338235294117647,0.7772727272727272,0.5545454545454546,31.21818181818182,16.586363636363636,0.7456605011150466,0.41340383887290955,2.6660125255584717,4.0,0.482421875,0.234375,0.248046875,1.3469008207321167,1.0000005960464478,1.0,1.0,0.5,0.5,1.4089160922083714,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4M,10,B,5,0.5257352941176471,0.7681818181818182,0.5363636363636364,31.21818181818182,16.62272727272727,0.7602840089203725,0.5031286478042603,2.5582737922668457,4.0,0.5009765625,0.2509765625,0.25,1.2866824865341187,1.0000004768371582,1.0,1.0,0.5,0.5,1.3815535666035414,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4M,11,B,6,0.6985294117647058,0.7545454545454545,0.509090909090909,30.71818181818182,17.186363636363637,0.7485202676111767,0.6519848108291626,2.376540422439575,4.0,0.513671875,0.25,0.263671875,1.2370415925979614,1.0000007152557373,1.0,1.0,0.5,0.5,1.398340479056957,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4M,12,C,1,0.390625,0.4727272727272727,-0.05454545454545454,31.536363636363635,13.968181818181819,0.5451479076479077,0.4480130672454834,2.8806419372558594,4.0,0.576171875,0.28125,0.294921875,1.2531516551971436,1.0000007152557373,1.0,1.0,0.5,0.5,1.330828606299867,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,13,C,2,0.5625,0.5954545454545455,0.19090909090909092,31.836363636363636,13.6,0.5910312540994359,0.530579149723053,3.0495598316192627,4.0,0.763671875,0.390625,0.373046875,1.2745554447174072,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.3805816947140888,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,14,C,3,0.7421875,0.6409090909090909,0.2818181818181818,31.104545454545455,12.436363636363636,0.6256304932441296,0.7881600260734558,2.7372028827667236,4.0,0.8134765625,0.412109375,0.4013671875,1.2550371885299683,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.481996818921457,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,15,C,4,0.84375,0.7,0.4,29.831818181818182,5.963636363636364,0.6521510560146924,1.4962704181671143,2.1805131435394287,3.0,0.9482421875,0.470703125,0.4775390625,1.1684882640838623,1.0000007152557373,1.0,1.0,0.5,0.5,1.8984704336870009,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,16,C,5,0.875,0.7136363636363636,0.42727272727272725,25.913636363636364,6.4818181818181815,0.6898232323232324,1.5395804643630981,2.163400173187256,3.0,0.953125,0.474609375,0.478515625,1.1596893072128296,1.0000005960464478,1.0,1.0,0.5,0.5,1.9274821128903545,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,17,C,6,0.9765625,0.7136363636363636,0.42727272727272725,30.272727272727273,6.3090909090909095,0.7293677030040666,1.6061547994613647,2.127420425415039,3.0,0.921875,0.462890625,0.458984375,1.172969102859497,1.0000008344650269,1.0,1.0,0.5,0.5,1.988866450040271,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,18,C,7,0.984375,0.7136363636363636,0.42727272727272725,27.53181818181818,6.9,0.806331168831169,1.6357080936431885,2.1121881008148193,3.0,0.8662109375,0.439453125,0.4267578125,1.1130512952804565,1.0000007152557373,1.0,1.0,0.5,0.5,1.9784903723635694,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,19,C,8,0.984375,0.7136363636363636,0.42727272727272725,26.75,6.927272727272728,0.7018632756132757,1.6700539588928223,2.0957653522491455,3.0,0.8564453125,0.435546875,0.4208984375,0.9936515092849731,1.0000008344650269,1.0,1.0,0.5,0.5,1.9433022275286707,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,20,C,9,1.0,0.7136363636363636,0.42727272727272725,28.504545454545454,7.386363636363637,0.7060551948051949,1.6969298124313354,2.08168625831604,3.0,0.8701171875,0.4443359375,0.42578125,0.8667510151863098,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.9054731986162246,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4M,21,C,10,0.9921875,0.7136363636363636,0.42727272727272725,30.204545454545453,7.790909090909091,0.7107449494949495,1.7278474569320679,2.064208507537842,3.0,0.873046875,0.4482421875,0.4248046875,0.77000892162323,1.0000008344650269,1.0,0.96875,0.484375,0.484375,1.8916581545844862,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12372,O4D,1,A,1,0.6830357142857143,1.0,1.0,29.87272727272727,7.972727272727273,1.0,0.8929031491279602,1.7368557453155518,2.0,0.9814453125,0.4912109375,0.490234375,0.25789159536361694,1.0000004768371582,1.0,0.875,0.4375,0.4375,0.9293998647954603,72.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4D,2,A,2,0.9017857142857143,1.0,1.0,32.0,10.013636363636364,1.0,0.9986117482185364,1.757712721824646,2.0,0.9287109375,0.4638671875,0.46484375,0.4591386318206787,1.0000003576278687,1.0,0.9375,0.46875,0.46875,1.09910586701657,144.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4D,3,A,3,1.0,1.0,1.0,32.0,11.131818181818181,1.0,0.9561215043067932,1.7916228771209717,2.0,0.853515625,0.4287109375,0.4248046875,0.49979931116104126,1.0000008344650269,1.0,0.9375,0.46875,0.46875,1.078873339384627,216.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4D,4,A,4,1.0,1.0,1.0,32.0,11.131818181818181,1.0,1.0084339380264282,1.7706196308135986,2.0,0.876953125,0.4404296875,0.4365234375,0.4770728051662445,1.0000007152557373,1.0,0.9375,0.46875,0.46875,1.11558839577717,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4D,5,A,5,1.0,1.0,1.0,32.0,11.068181818181818,1.0,1.04740571975708,1.7535394430160522,2.0,0.873046875,0.4365234375,0.4365234375,0.45148271322250366,1.0000009536743164,1.0,0.96875,0.484375,0.484375,1.1405680085460053,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12372,O4D,6,B,1,0.25735294117647056,0.6863636363636364,0.37272727272727274,31.759090909090908,16.913636363636364,0.6811247212383575,0.3286338746547699,2.645339012145996,3.0,0.6533203125,0.330078125,0.3232421875,1.4052413702011108,1.0000004768371582,1.0,1.0,0.5,0.5,1.4431574869345696,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4D,7,B,2,0.18382352941176472,0.7,0.4,31.213636363636365,16.745454545454546,0.7046138331365605,0.30630382895469666,2.7868006229400635,3.0,0.548828125,0.2705078125,0.2783203125,1.2588073015213013,1.0000004768371582,1.0,1.0,0.5,0.5,1.2955376713919393,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4D,8,B,3,0.39338235294117646,0.7772727272727272,0.5545454545454546,31.21818181818182,16.745454545454546,0.7343362193362194,0.3397417366504669,2.7487130165100098,3.0,0.4453125,0.2099609375,0.2353515625,1.3267310857772827,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.3695400036472256,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4D,9,B,4,0.4338235294117647,0.7772727272727272,0.5545454545454546,31.21818181818182,16.586363636363636,0.7456605011150466,0.41340383887290955,2.6660125255584717,4.0,0.482421875,0.234375,0.248046875,1.3469008207321167,1.0000005960464478,1.0,1.0,0.5,0.5,1.4089160922083714,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4D,10,B,5,0.5257352941176471,0.7681818181818182,0.5363636363636364,31.21818181818182,16.62272727272727,0.7602840089203725,0.5031286478042603,2.5582737922668457,4.0,0.5009765625,0.2509765625,0.25,1.2866824865341187,1.0000004768371582,1.0,1.0,0.5,0.5,1.3815535666035414,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
12372,O4D,11,B,6,0.6985294117647058,0.7545454545454545,0.509090909090909,30.71818181818182,17.186363636363637,0.7485202676111767,0.6519848108291626,2.376540422439575,4.0,0.513671875,0.25,0.263671875,1.2370415925979614,1.0000007152557373,1.0,1.0,0.5,0.5,1.398340479056957,256.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
